,month,rating,fairness
0,2011-03,1.0,0.7571153220727498
1,2011-05,1.0,0.781567062290128
2,2011-05,1.0,0.7724950028072042
3,2011-05,2.0,0.28644946736037546
4,2011-05,1.0,0.6154248288026337
5,2011-05,3.0,0.02152514507425974
6,2011-05,10.0,0.0
7,2011-05,1.0,0.802817995803421
8,2011-05,1.0,0.8646222297047266
9,2011-05,1.0,0.526537399340074
10,2011-05,-3.0,0.2881622734208396
11,2011-05,1.0,0.7871216696701875
12,2011-05,2.0,0.48513810601746155
13,2011-05,1.0,0.7448772697242447
14,2011-05,1.0,0.8054502843992686
15,2011-05,1.0,0.7793424997523205
16,2011-05,1.0,0.7803733872577143
17,2011-05,2.0,0.501377844666182
18,2011-05,1.0,0.8573180479076337
19,2011-05,1.0,0.821149548341679
20,2011-05,1.0,0.8573180479076337
21,2011-05,1.0,0.9057043871771691
22,2011-05,1.0,0.8272586372655893
23,2011-05,5.0,0.0
24,2011-05,1.0,0.7861197670530123
25,2011-06,1.0,0.7389049773674814
26,2011-06,-1.0,0.6503364728127242
27,2011-06,2.0,0.5905263336706329
28,2011-06,1.0,0.7773616689217897
29,2011-06,2.0,0.5376947145869115
30,2011-06,2.0,0.591566937421285
31,2011-06,1.0,0.3928798942352618
32,2011-06,3.0,0.1334814197575812
33,2011-06,1.0,0.6331832338949692
34,2011-06,1.0,0.48513409638017163
35,2011-06,3.0,0.20164942962670118
36,2011-06,1.0,0.9289079651170155
37,2011-06,1.0,0.8172779702550422
38,2011-06,1.0,0.8272623053122696
39,2011-06,1.0,0.8319871331993038
40,2011-06,1.0,0.8918207060554326
41,2011-06,1.0,0.8483815087914466
42,2011-06,2.0,0.6728553604792724
43,2011-06,-1.0,0.9228553604792725
44,2011-06,-1.0,0.9228553604792725
45,2011-06,-1.0,0.9228553604792725
46,2011-06,2.0,0.6728553604792724
47,2011-06,1.0,0.9228553604792725
48,2011-06,1.0,0.847786854275513
49,2011-06,1.0,0.8323005319611221
50,2011-06,1.0,0.8871801260933637
51,2011-06,2.0,0.29277878675617786
52,2011-06,3.0,0.10840605947548716
53,2011-06,1.0,0.49625130330023215
54,2011-06,2.0,0.2618434689963014
55,2011-06,4.0,0.0
56,2011-06,6.0,0.0
57,2011-06,2.0,0.35840605947548715
58,2011-06,2.0,0.0
59,2011-06,-10.0,0.0
60,2011-06,2.0,0.29463652577512667
61,2011-06,2.0,0.39301179976384826
62,2011-06,5.0,0.0
63,2011-06,2.0,0.3973219467718637
64,2011-06,2.0,0.38824988728894005
65,2011-06,1.0,0.679286507978428
66,2011-06,-10.0,0.0
67,2011-06,2.0,0.40908875534364525
68,2011-06,2.0,0.34591711812890585
69,2011-06,8.0,0.0
70,2011-06,2.0,0.34755735475668376
71,2011-06,2.0,0.41076896308124494
72,2011-06,1.0,0.5278258914958943
73,2011-06,3.0,0.2428312518993989
74,2011-06,1.0,0.728494068377589
75,2011-06,1.0,0.43080575761431944
76,2011-06,10.0,0.0
77,2011-06,3.0,0.0
78,2011-06,6.0,0.0
79,2011-06,2.0,0.0
80,2011-06,4.0,0.0
81,2011-06,6.0,0.0
82,2011-06,4.0,0.0
83,2011-06,5.0,0.0
84,2011-06,-10.0,0.0
85,2011-06,-10.0,0.0
86,2011-06,1.0,0.11607289466738181
87,2011-06,1.0,0.6160728946673818
88,2011-06,-10.0,0.0
89,2011-06,10.0,0.0
90,2011-06,2.0,0.24755076439958548
91,2011-06,2.0,0.3660728946673818
92,2011-06,-10.0,0.0
93,2011-06,1.0,0.5113970671027235
94,2011-07,1.0,2.0718353832457611e-13
95,2011-08,2.0,0.499999999994029
96,2011-08,2.0,0.499999999994029
97,2011-11,10.0,0.0
98,2012-01,1.0,0.7217757525372629
99,2012-01,2.0,0.4793593325409561
100,2012-01,-1.0,0.462794582089213
101,2012-03,1.0,0.7821108789083813
102,2012-03,3.0,0.24894026483272588
103,2012-03,1.0,0.7345962310148765
104,2012-03,2.0,0.4320773571071399
105,2012-03,5.0,0.0
106,2012-03,1.0,0.5426467770828068
107,2012-03,1.0,0.6136532622066465
108,2012-03,1.0,0.807268047999359
109,2012-04,1.0,0.8885266375587557
110,2012-04,1.0,0.8579395526645375
111,2012-04,1.0,0.8903134013746687
112,2012-04,1.0,0.8054081423003475
113,2012-04,1.0,0.3884567605842872
114,2012-04,2.0,0.40282471266529074
115,2012-04,1.0,0.6036457141646183
116,2012-05,3.0,0.0
117,2012-05,2.0,0.16258066072080832
118,2012-06,-5.0,0.0
119,2012-06,2.0,0.5045528500219013
120,2012-06,2.0,0.5490683120370626
121,2012-06,1.0,0.7816341792186707
122,2012-06,1.0,0.8819744448794933
123,2012-06,1.0,0.5031198591444673
124,2012-06,2.0,0.31042425826179887
125,2012-06,2.0,0.23281819369634915
126,2012-06,1.0,0.5057592869589203
127,2012-06,5.0,0.0
128,2012-06,1.0,0.841762335806033
129,2012-06,1.0,0.7629555494702249
130,2012-07,-10.0,0.0
131,2012-07,8.0,0.0
132,2012-07,2.0,0.200284824143406
133,2012-07,8.0,0.0
134,2012-07,10.0,0.0
135,2012-07,10.0,0.0
136,2012-07,1.0,0.9252946121318806
137,2012-07,1.0,0.7915990768071288
138,2012-07,1.0,0.8881141075188781
139,2012-07,1.0,0.8364926505672268
140,2012-07,1.0,0.8321095116559825
141,2012-07,1.0,0.8704960443893495
142,2012-07,1.0,0.8312306838470871
143,2012-07,1.0,0.8987892206208529
144,2012-07,1.0,0.9045114372022499
145,2012-07,-1.0,0.40987575681102667
146,2012-07,1.0,0.6095461068660087
147,2012-07,1.0,0.6344824337834614
148,2012-07,1.0,0.4485137853273353
149,2012-07,1.0,0.6380426899036568
150,2012-07,1.0,0.7179899437106513
151,2012-07,2.0,0.35577402018446436
152,2012-07,-5.0,0.0
153,2012-07,4.0,0.0
154,2012-07,1.0,0.5524235794523417
155,2012-07,1.0,0.6073463798104332
156,2012-07,-10.0,0.0
157,2012-07,1.0,0.6261783334214599
158,2012-07,-5.0,0.0
159,2012-07,-5.0,0.0
160,2012-07,-1.0,0.44010322233352694
161,2012-07,2.0,0.46798994371065133
162,2012-07,1.0,0.4931640346302839
163,2012-07,2.0,0.46798994371065133
164,2012-07,3.0,0.15087943897851033
165,2012-07,1.0,0.7179899437106513
166,2012-07,1.0,0.5182139533780333
167,2012-07,1.0,0.6533504239771439
168,2012-07,1.0,0.7179899437106513
169,2012-07,3.0,0.2179899437106513
170,2012-07,1.0,0.6298620164481641
171,2012-07,1.0,0.6157326920314841
172,2012-07,1.0,0.6194610027681633
173,2012-07,-1.0,0.26232996960122773
174,2012-07,5.0,0.0
175,2012-07,-1.0,0.46869544611960484
176,2012-07,1.0,0.6924390792423418
177,2012-07,1.0,0.6371486828178394
178,2012-07,1.0,0.6973415209238777
179,2012-07,3.0,0.19045369515900626
180,2012-07,-2.0,0.0
181,2012-07,-2.0,0.0
182,2012-07,1.0,0.5574961801453383
183,2012-07,-2.0,0.0
184,2012-07,2.0,0.49586714184037267
185,2012-08,1.0,0.7051170693964754
186,2012-08,5.0,0.0
187,2012-08,10.0,0.0
188,2012-08,1.0,0.42386428980926305
189,2012-08,5.0,0.0
190,2012-08,2.0,0.08477284015411876
191,2012-08,2.0,0.0
192,2012-08,1.0,0.7856223001129086
193,2012-08,1.0,0.8877672299595
194,2012-08,1.0,0.8549157358215376
195,2012-08,1.0,0.5463569647550583
196,2012-08,-2.0,0.36423753159025
197,2012-08,1.0,0.182118765795125
198,2012-08,1.0,0.05847186715187838
199,2012-08,1.0,0.4654700113658611
200,2012-08,5.0,0.0
201,2012-08,2.0,0.0
202,2012-08,1.0,0.30973016143839044
203,2012-08,3.0,0.0
204,2012-08,-10.0,0.0
205,2012-08,5.0,0.0
206,2012-08,4.0,0.0
207,2012-08,1.0,0.22537338800671913
208,2012-08,4.0,0.0
209,2012-08,9.0,0.0
210,2012-08,7.0,0.0
211,2012-08,5.0,0.0
212,2012-09,1.0,0.7234476802330582
213,2012-09,1.0,0.7098202605001458
214,2012-09,3.0,0.2067798004451929
215,2012-09,1.0,0.6965724104949448
216,2012-09,1.0,0.7029943884196308
217,2012-09,1.0,0.6614053234674021
218,2012-09,1.0,0.7213078739968513
219,2012-09,1.0,0.5261943182025379
220,2012-09,-10.0,0.0
221,2012-09,-10.0,0.0
222,2012-09,1.0,0.6008653666452044
223,2012-09,-10.0,0.0
224,2012-09,1.0,7.79923005368815e-13
225,2012-09,8.0,0.0
226,2012-09,6.0,0.0
227,2012-09,2.0,0.0
228,2012-09,4.0,0.0
229,2012-09,6.0,0.0
230,2012-09,3.0,0.0
231,2012-09,1.0,7.79923005368815e-13
232,2012-09,1.0,0.8923062169893078
233,2012-09,1.0,0.8996221924714597
234,2012-09,6.0,0.0
235,2012-09,10.0,0.0
236,2012-09,1.0,0.9151725577678723
237,2012-09,1.0,0.9295179039975235
238,2012-09,1.0,0.9047287218345675
239,2012-09,1.0,0.9187947493004224
240,2012-09,1.0,0.9631347751909988
241,2012-09,9.0,0.0
242,2012-09,2.0,0.0
243,2012-09,1.0,0.00895989327086305
244,2012-09,1.0,0.09855876163864842
245,2012-09,1.0,0.00895989327086305
246,2012-09,1.0,0.00895989327086305
247,2012-09,2.0,0.0
248,2012-09,8.0,0.0
249,2012-09,9.0,0.0
250,2012-09,9.0,0.0
251,2012-09,7.0,0.0
252,2012-09,1.0,0.12922414722744496
253,2012-09,3.0,0.0
254,2012-09,1.0,0.07951350223411047
255,2012-09,2.0,0.0
256,2012-09,1.0,0.016056750994707263
257,2012-09,9.0,0.0
258,2012-09,1.0,1.5225893164767872e-33
259,2012-09,5.0,0.0
260,2012-09,2.0,0.0
261,2012-09,5.0,0.0
262,2012-09,2.0,0.0
263,2012-09,1.0,2.3519229989471146e-12
264,2012-09,1.0,2.3519229989471146e-12
265,2012-09,3.0,0.006652098816150632
266,2012-09,1.0,0.517955672579047
267,2012-09,1.0,0.5209061404284381
268,2012-09,3.0,0.0
269,2012-09,1.0,0.269061419630961
270,2012-09,3.0,0.0
271,2012-09,9.0,0.0
272,2012-09,8.0,0.0
273,2012-09,2.0,0.3319868091805393
274,2012-09,1.0,0.5085442326334627
275,2012-09,1.0,0.08405307489585422
276,2012-09,-4.0,0.0
277,2012-09,1.0,0.08405307489585422
278,2012-09,10.0,0.0
279,2012-09,1.0,0.13844966319096963
280,2012-09,-1.0,0.12782308547587437
281,2012-09,-5.0,0.0
282,2012-09,2.0,0.0
283,2012-09,7.0,0.0
284,2012-09,3.0,0.0
285,2012-09,5.0,0.0
286,2012-09,8.0,0.0
287,2012-09,4.0,0.0
288,2012-09,10.0,0.0
289,2012-09,1.0,0.9190379626589116
290,2012-09,1.0,0.9344744385119067
291,2012-09,4.0,0.0
292,2012-09,9.0,0.0
293,2012-09,4.0,0.0
294,2012-09,2.0,0.0
295,2012-09,10.0,0.0
296,2012-09,10.0,0.0
297,2012-09,10.0,0.0
298,2012-09,-10.0,0.0
299,2012-09,10.0,0.0
300,2012-09,1.0,0.9086490337942482
301,2012-09,1.0,0.8841878582618378
302,2012-09,5.0,0.0
303,2012-09,1.0,0.6022138257587442
304,2012-09,3.0,0.0
305,2012-09,2.0,0.0
306,2012-09,1.0,0.026635196556287273
307,2012-09,8.0,0.0
308,2012-09,9.0,0.0
309,2012-09,4.0,0.0
310,2012-09,2.0,0.0
311,2012-09,1.0,0.32033397040982964
312,2012-09,2.0,0.0
313,2012-09,2.0,0.0
314,2012-09,6.0,0.0
315,2012-09,10.0,0.0
316,2012-09,8.0,0.0
317,2012-09,-10.0,0.0
318,2012-09,9.0,0.0
319,2012-09,9.0,0.0
320,2012-09,9.0,0.0
321,2012-09,6.0,0.0
322,2012-09,5.0,0.0
323,2012-09,10.0,0.0
324,2012-09,10.0,0.0
325,2012-09,10.0,0.0
326,2012-09,10.0,0.0
327,2012-09,10.0,0.0
328,2012-09,10.0,0.0
329,2012-09,8.0,0.0
330,2012-09,10.0,0.0
331,2012-09,-10.0,0.0
332,2012-09,-10.0,0.0
333,2012-09,-10.0,0.0
334,2012-09,-10.0,0.0
335,2012-09,10.0,0.0
336,2012-09,10.0,0.0
337,2012-09,10.0,0.0
338,2012-09,10.0,0.0
339,2012-09,10.0,0.0
340,2012-09,10.0,0.0
341,2012-09,-10.0,0.0
342,2012-09,-10.0,0.0
343,2012-09,-10.0,0.0
344,2012-09,-10.0,0.0
345,2012-09,-10.0,0.0
346,2012-09,5.0,0.0
347,2012-09,3.0,0.0
348,2012-09,1.0,0.5272239476471675
349,2012-09,10.0,0.0
350,2012-09,-10.0,0.0
351,2012-09,-10.0,0.0
352,2012-09,-10.0,0.0
353,2012-09,-10.0,0.0
354,2012-09,-10.0,0.0
355,2012-09,5.0,0.0
356,2012-09,1.0,0.022139832416854188
357,2012-09,1.0,0.022139832416854188
358,2012-09,10.0,0.0
359,2012-09,5.0,0.0
360,2012-09,5.0,0.0
361,2012-09,1.0,0.00039503705262766643
362,2012-09,5.0,0.0
363,2012-09,4.0,0.0
364,2012-09,4.0,0.0
365,2012-09,1.0,3.819196837976958e-13
366,2012-09,3.0,0.0
367,2012-09,3.0,0.0
368,2012-09,4.0,0.0
369,2012-09,3.0,0.0
370,2012-09,1.0,9.50774177191478e-33
371,2012-09,4.0,0.0
372,2012-09,1.0,9.217200026246841e-13
373,2012-10,-10.0,0.0
374,2012-10,-1.0,0.21576491423925948
375,2012-10,-10.0,0.0
376,2012-10,2.0,0.4197848987503108
377,2012-10,1.0,0.0826505157125154
378,2012-10,4.0,0.0
379,2012-10,1.0,0.005131408242445175
380,2012-10,1.0,0.046182591586509336
381,2012-10,10.0,0.0
382,2012-10,10.0,0.0
383,2012-10,10.0,0.0
384,2012-10,1.0,0.8433228529474316
385,2012-10,2.0,0.611685725578915
386,2012-10,2.0,0.0
387,2012-10,2.0,0.0
388,2012-10,2.0,0.0
389,2012-10,2.0,0.0
390,2012-10,10.0,0.0
391,2012-10,1.0,0.05921765573753513
392,2012-10,3.0,0.0
393,2012-10,2.0,0.0
394,2012-10,3.0,0.0
395,2012-10,1.0,0.06734558389033471
396,2012-10,3.0,0.0
397,2012-10,2.0,0.0
398,2012-10,1.0,0.8588190467270489
399,2012-10,1.0,0.9228402754927348
400,2012-10,1.0,0.8842604132391022
401,2012-10,1.0,0.7168028492868922
402,2012-10,1.0,0.2979285386887021
403,2012-10,2.0,0.2284762417198766
404,2012-10,2.0,0.5305042573083417
405,2012-10,2.0,0.5431961043178047
406,2012-10,1.0,0.7931961043178045
407,2012-10,2.0,0.40743430327773805
408,2012-10,1.0,0.7395061241599454
409,2012-10,1.0,0.7291748755521186
410,2012-10,1.0,0.6653761212868704
411,2012-10,2.0,0.28275084367094455
412,2012-10,1.0,0.5347538999586233
413,2012-10,-10.0,0.0
414,2012-10,-10.0,0.0
415,2012-10,1.0,0.6246246440910866
416,2012-10,1.0,0.5869930888400735
417,2012-10,-10.0,0.0
418,2012-10,-1.0,0.07560507328048528
419,2012-10,-9.0,0.0
420,2012-10,-10.0,0.0
421,2012-10,2.0,0.2072260506821181
422,2012-10,-10.0,0.0
423,2012-10,-10.0,0.0
424,2012-10,-10.0,0.0
425,2012-10,1.0,0.5383637291111987
426,2012-10,1.0,0.534784766029985
427,2012-10,1.0,0.1533068962977814
428,2012-10,2.0,0.0
429,2012-11,-10.0,0.0
430,2012-11,10.0,0.0
431,2012-11,1.0,0.8832341076370499
432,2012-11,1.0,0.9213215414063762
433,2012-11,10.0,0.0
434,2012-11,1.0,0.5972562237330084
435,2012-11,1.0,0.6074381469509945
